url_name,id,item_name,thumb,vaulted
crimson_fugue,6056348190a69e004e862877,Crimson Fugue,items/images/en/thumbs/crimson_fugue.54c9d8f1ffb1e92ac7f11aa81e1fcd60.128x128.png,False
critical_deceleration,54a74455e779892d5e515698,Critical Deceleration,items/images/en/thumbs/critical_deceleration.1e6f0389e96ef70a93f09667ac7282a4.128x128.png,False
critical_delay,54a74454e779892d5e51559e,Critical Delay,items/images/en/thumbs/critical_delay.5e621ae9ee9a6d2d4576565a26af45cb.128x128.png,False
critical_focus,5c1bd9f814a8e4006b1dad47,Critical Focus,items/images/en/thumbs/critical_focus.c310ec648973a21b72e0385fade0e0c0.128x128.png,False
critical_precision,62d3494175156700ce450e03,Critical Precision,items/images/en/thumbs/critical_precision.3d9b25be4870a3bc8a8b619fb453a8a4.128x128.png,False
critical_surge,5fb84767c34da3004797d53a,Critical Surge,items/images/en/thumbs/critical_surge.fd671126fd4051e8e3addc13ae56d1f0.128x128.png,False
crossing_snakes,54a74454e779892d5e515676,Crossing Snakes,items/images/en/thumbs/crossing_snakes.cfbb8e6095d5810c5e11a994d31c8883.128x128.png,False
crowd_dispersion,54a74454e779892d5e51567f,Crowd Dispersion,items/images/en/thumbs/crowd_dispersion.06d7388b16972ed277445c2e09873841.128x128.png,False
cruising_speed,5eadc6bc04d55c027d23a6dd,Cruising Speed,items/images/en/thumbs/cruising_speed.8567467878d56c61f49ec814271f4b4e.128x128.png,False
crushing_ruin,54a74455e779892d5e5156ef,Crushing Ruin,items/images/en/thumbs/crushing_ruin.5c6f629a2ef6563aa8a1e8d0a8d4de14.128x128.png,False
cryo_coating,5c4050e32cc6ce023b79c0f2,Cryo Coating,items/images/en/thumbs/cryo_coating.2eb91e16628c1ab1711fc7e2ef2ab701.128x128.png,False
cryo_rounds,54a74454e779892d5e5155ab,Cryo Rounds,items/images/en/thumbs/cryo_rounds.9bacdbefd01ad43bd260e7d4eff4979c.128x128.png,False
cryptosuctus,6054de665221e30057501071,Cryptosuctus,items/images/en/thumbs/cryptosuctus.4022e55bcff5b4fcfe01d3408b4b01f9.128x128.png,False
cunning_aspect,5800c901c021d9dc0a9f891b,Cunning Aspect,items/images/en/thumbs/cunning_aspect.e96626645e49485235fb748ede495988.128x128.png,False
cunning_drift,566759c8db7c7a568a8d45c6,Cunning Drift,items/images/en/thumbs/cunning_drift.a103fc3c7d90e1fddb3f8fa4d1de1ca8.128x128.png,False
curative_undertow,54a74455e779892d5e5156d7,Curative Undertow,items/images/en/thumbs/curative_undertow.fa308482fddacdfa8814c5625d5e0284.128x128.png,False
cuthol,6054de8d5221e30057501087,Cuthol,items/images/en/thumbs/cuthol.f8c5a1e7678b2010c9850660a7404cb8.128x128.png,False
cutting_edge,54a74454e779892d5e5155d9,Cutting Edge,items/images/en/thumbs/cutting_edge.757405ee47cf3e77d647d18202d1bc99.128x128.png,False
cyclone_kraken,592c30c5011e88f094afec7c,Cyclone Kraken,items/images/en/thumbs/cyclone_kraken.34333055b36eb2ac252e9df5ef76cdb7.128x128.png,False
cyngas_set,58284d9f0af2540aa8de3495,Cyngas Set,items/images/en/thumbs/cyngas_set.5b9891a467264b6048cd58b409911767.128x128.png,False
dakra_prime_set,56783f24cbfa8f0432dd8997,Dakra Prime Set,items/images/en/thumbs/dakra_prime_set.785a613039ec892abc579c176f0b33da.128x128.png,False
damaged_necramech_pod,5f498a259426ed00443bd0cd,Damaged Necramech Pod,items/images/en/thumbs/damaged_necramech_pod.2d84326db74bb9cc5c9a8e60e43c037e.128x128.png,False
damaged_necramech_set,5f498a259426ed00443bd0c6,Damaged Necramech Set,items/images/en/thumbs/damaged_necramech_set.119a9503b2541565cf715cc74cc0d98b.128x128.png,False
damaged_necramech_weapon_pod,5f498a1f9426ed00443bd0a0,Damaged Necramech Weapon Pod,items/images/en/thumbs/damaged_necramech_weapon_pod.e008174ff300af7f99fd100df35b7652.128x128.png,False
damaged_necramech_weapon_set,5f498a219426ed00443bd0a8,Damaged Necramech Weapon Set,items/images/en/thumbs/damaged_necramech_weapon_set.69effa3cdbf24f030386b2b1cc1a896f.128x128.png,False
damzav_vati,5f4ed3f5d5c36d0086f55b02,Damzav-Vati,items/images/en/thumbs/damzav_vati.7ed9e8ee920872beab987ff36c0e7e37.128x128.png,False
dead_eye,54a74454e779892d5e5155b2,Dead Eye,items/images/en/thumbs/dead_eye.559f9fab1259fe9081d4c2bd68481283.128x128.png,False
deadly_efficiency,5c1bda1814a8e4006b1dad8a,Deadly Efficiency,items/images/en/thumbs/deadly_efficiency.302b1c7eefacaad306cc6d2fda818e90.128x128.png,False
deadly_maneuvers,5ecd08d904d55c0806f85354,Deadly Maneuvers,items/images/en/thumbs/deadly_maneuvers.3ac5a36b89de17b9197e735ebf255671.128x128.png,False
deadly_sequence,54a74454e779892d5e515666,Deadly Sequence,items/images/en/thumbs/deadly_sequence.da21893bc4cd1e2eea7a73044479c148.128x128.png,False
death_blossom,5e02154d14569703bf43e54b,Death Blossom,items/images/en/thumbs/death_blossom.c28d45471294fd13fcd7a61c3ca29915.128x128.png,False
deceptive_bond,56dac5855cc639de0a45c520,Deceptive Bond,items/images/en/thumbs/deceptive_bond.40d935abe0d890fa3a139cdc64aec602.128x128.png,False
decisive_judgement,54a74455e779892d5e5156c0,Decisive Judgement,items/images/en/thumbs/decisive_judgement.1f59640c5a465330e0ebb0eb2c257ab5.128x128.png,False
deep_freeze,54a74454e779892d5e515627,Deep Freeze,items/images/en/thumbs/deep_freeze.337e20a21ade89374d13a36733da015f.128x128.png,False
defensive_fire,6056348290a69e004e86287a,Defensive Fire,items/images/en/thumbs/defensive_fire.647277a72e91904d4d8a54aec86927a1.128x128.png,False
defiled_reckoning,5615432bb66f8371035bfa2b,Defiled Reckoning,items/images/en/thumbs/defiled_reckoning.a2814ddc291d021dc6e3ea9d9c88e92b.128x128.png,False
defiled_snapdragon,5655c48eb66f832e0427152e,Defiled Snapdragon,items/images/en/thumbs/defiled_snapdragon.9fd00844944ef39ab71bf98118a56a55.128x128.png,False
deft_tempo,567af35fcbfa8f05d076a506,Deft Tempo,items/images/en/thumbs/deft_tempo.e50c0487ca72d93242873e1248b9f06f.128x128.png,False
delta_beacon,598b06b4ab6b61be6fec0fb2,Delta Beacon,items/images/en/thumbs/delta_beacon.66ad7fbedd8f2d59b375cf13dd62a731.128x128.png,False
depleted_reload,55c154a7e779895e0186c0a4,Depleted Reload,items/images/en/thumbs/depleted_reload.0eeb2b2d90c62036d54c8121d291b916.128x128.png,False
dera_vandal_set,56783f24cbfa8f0432dd8998,Dera Vandal Set,items/images/en/thumbs/dera_vandal_set.15c5a1f8b62ab0520cf7394563f73aea.128x128.png,False
desiccations_curse,5c3892672cc6ce00f238139c,Desiccation's Curse,items/images/en/thumbs/desiccations_curse.4693f255bb9fd28ee707615c72244eda.128x128.png,False
despoil,54e644ffe779897594fa68cd,Despoil,items/images/en/thumbs/despoil.2633a2c7793d85b21d22cb4c4a0b70cf.128x128.png,False
destreza_prime_set,5b2985e2eb069f04ea65b0f6,Destreza Prime Set,items/images/en/thumbs/destreza_prime_set.b1a1cc461a2cfcf9998f0588c8e932a4.128x128.png,False
detect_vulnerability,554d3f0ce779894445a848f2,Detect Vulnerability,items/images/en/thumbs/detect_vulnerability.1e4aa0b85cb5cda7139f00d183b03f84.128x128.png,False
dethcube_prime_set,5d93ca117ea27b0a87566f6b,Dethcube Prime Set,items/images/en/thumbs/dethcube_prime_set.47a0e82681bf367a015928558a9f133b.128x128.png,False
diamond_skin,54a74454e779892d5e5155dc,Diamond Skin,items/images/en/thumbs/diamond_skin.fcbee4a2fb0610d7cffde32d25bcec51.128x128.png,False
dig,54a74455e779892d5e5156e3,Dig,items/images/en/thumbs/dig.32255f0064ec32dc35c1c50a4f2585c1.128x128.png,False
directed_convergence,567af35fcbfa8f05d076a507,Directed Convergence,items/images/en/thumbs/directed_convergence.ca17ef6a0640dfc5803f732ef085c49f.128x128.png,False
disarming_purity,5911f11d97a0add8e9d5da4c,Disarming Purity,items/images/en/thumbs/disarming_purity.051b3489272e846e1ea5ecc351ea9c32.128x128.png,False
discharge_strike,56dac58b5cc639de0a45c521,Discharge Strike,items/images/en/thumbs/discharge_strike.11efeba0f37f6436bad4160e0d60ec15.128x128.png,False
dispatch_overdrive,58446f672c2ada00485f0fce,Dispatch Overdrive,items/images/en/thumbs/dispatch_overdrive.26aea9b40f1e9d1ffec5f83a7bff5fad.128x128.png,False
disruptor,54a74454e779892d5e51563c,Disruptor,items/images/en/thumbs/disruptor.059fd9d2db6d766925cad2ca29234cb3.128x128.png,False
diversified_denial,60e5b9004794450053e9995f,Diversified Denial,items/images/en/thumbs/diversified_denial.eacd7fdaeb67e4dbece6fa7b81c4bf0f.128x128.png,False
dividing_blades,5be5f5a23ffcc7038857f11c,Dividing Blades,items/images/en/thumbs/dividing_blades.7a0b836b0f4cdaa3132db5a08bbc01f9.128x128.png,False
dizzying_rounds,5ecd08d704d55c0806f8534a,Dizzying Rounds,items/images/en/thumbs/dizzying_rounds.0a2cc2262a8179f49ddd6073f51f5f42.128x128.png,False
dorma_hound_blueprint,60e5b8fe4794450053e99950,Dorma Hound Blueprint,items/images/en/thumbs/dorma_hound_blueprint.5f0f35b851d0e88a1668374a2c164077.128x128.png,False
double_barrel_drift,567af35fcbfa8f05d076a4d2,Double-Barrel Drift,items/images/en/thumbs/double_barrel_drift.a4030814b2aeb34e8629164f2a96c5b0.128x128.png,False
double_tap,567af35fcbfa8f05d076a508,Double Tap,items/images/en/thumbs/double_tap.11175026394e8ecf711f55a5d9d3933f.128x128.png,False
draining_bite,5f498a1f9426ed00443bd098,Draining Bite,items/images/en/thumbs/draining_bite.4b56d382edcac59da94f7163bbf4efd4.128x128.png,False
draining_gloom,585a925a2c2ada004285df01,Draining Gloom,items/images/en/thumbs/draining_gloom.4d6890c07e01806ae034fd391d0a721c.128x128.png,False
dread_ward,5cb04868fc2db2068006980d,Dread Ward,items/images/en/thumbs/dread_ward.4b98492ea6c4f8665ffeab29f180e535.128x128.png,False
drifting_contact,5814b1f2ca550948410af0ad,Drifting Contact,items/images/en/thumbs/drifting_contact.6d7d0f454d97b9a7427eaa9c54e58a60.128x128.png,False
dual_decurion_set,582b0f860af25410b099f7fa,Dual Decurion Set,items/images/en/thumbs/dual_decurion_set.5682bc698e5481541faba69246a2c248.128x128.png,False
dual_kamas_prime_set,56783f24cbfa8f0432dd8999,Dual Kamas Prime Set,items/images/en/thumbs/dual_kamas_prime_set.7d95cad6d71a59fa98902cc8bfe87da2.128x128.png,False
dual_keres_prime_set,62d3494075156700ce450dee,Dual Keres Prime Set,items/images/en/thumbs/dual_keres_prime_set.ea70ac30dab8db745193cb166b246efc.128x128.png,False
dual_rounds,54a74454e779892d5e51562e,Dual Rounds,items/images/en/thumbs/dual_rounds.304395bed5a40d76ddb9a62c76736d94.128x128.png,False
duality,56b656e0ef0390c7e4006383,Duality,items/images/en/thumbs/duality.c5a99dd847f4468edbeb94731ec38d99.128x128.png,False
duroid,6054de6b5221e30057501079,Duroid,items/images/en/thumbs/duroid.d383babc8e0d5dccbd1d8c0d54093fb9.128x128.png,False
eagle_eye,54a74455e779892d5e5156cc,Eagle Eye,items/images/en/thumbs/eagle_eye.84b925bc0a194c323f0a54f5ea4a2cd5.128x128.png,False
echowinder,6054de965221e3005750108b,Echowinder,items/images/en/thumbs/echowinder.9fc57880582fbf57f7d35a0a4bc46e4c.128x128.png,False
efficient_beams,5d6ea6777ea27b05d929cbfb,Efficient Beams,items/images/en/thumbs/efficient_beams.e15144b22799ed8045a25ff71dd9a9a3.128x128.png,False
efficient_transferral,54a74454e779892d5e515681,Efficient Transferral,items/images/en/thumbs/efficient_transferral.e195ab0ac5476bfb2666870ce833a462.128x128.png,False
eidolon_lens_blueprint,59e4532740c3ee1a65541c45,Eidolon Lens Blueprint,items/images/en/thumbs/eidolon_lens_blueprint.26bc0ab4820bbfb6d633e479007807e3.128x128.png,False
eidolon_madurai_lens,5a9ed835b2b6a80133127c2c,Eidolon Madurai Lens,items/images/en/thumbs/eidolon_madurai_lens.93dc4a7c122b9628cd72cee12ac77f3d.128x128.png,False
eidolon_naramon_lens,5a9ed835b2b6a80133127c30,Eidolon Naramon Lens,items/images/en/thumbs/eidolon_naramon_lens.93dc4a7c122b9628cd72cee12ac77f3d.128x128.png,False
eidolon_unairu_lens,5a9ed835b2b6a80133127c2f,Eidolon Unairu Lens,items/images/en/thumbs/eidolon_unairu_lens.93dc4a7c122b9628cd72cee12ac77f3d.128x128.png,False
eidolon_vazarin_lens,5a9ed835b2b6a80133127c2e,Eidolon Vazarin Lens,items/images/en/thumbs/eidolon_vazarin_lens.93dc4a7c122b9628cd72cee12ac77f3d.128x128.png,False
eidolon_zenurik_lens,5a9ed835b2b6a80133127c2d,Eidolon Zenurik Lens,items/images/en/thumbs/eidolon_zenurik_lens.93dc4a7c122b9628cd72cee12ac77f3d.128x128.png,False
eject_magazine,567af35fcbfa8f05d076a4d3,Eject Magazine,items/images/en/thumbs/eject_magazine.6044d09b0f7c71b1e6b676be8c288636.128x128.png,False
electro_pulse,5615432bb66f8371035bfa2d,Electro Pulse,items/images/en/thumbs/electro_pulse.f4bd69a3149985b72299f5da28a01306.128x128.png,False
electromagnetic_shielding,5729bd0dcb59ed5a9b484e8f,Electromagnetic Shielding,items/images/en/thumbs/electromagnetic_shielding.e28bfaee7d2685661a1ffd07e005c60d.128x128.png,False
elemental_sandstorm,57c73be094b4b0f159ab5e14,Elemental Sandstorm,items/images/en/thumbs/elemental_sandstorm.5957557c1c7445897e7615c33d508a34.128x128.png,False
eleventh_storm,54a74454e779892d5e5155ef,Eleventh Storm,items/images/en/thumbs/eleventh_storm.f08448d35130e5d84a8f270451bc273a.128x128.png,False
elytron_harness,57dbdc745e334907aa8edb61,Elytron Harness Blueprint,sub_icons/archwing/generic_chassis_128x128.png,False
elytron_set,57dbdc745e334907aa8edb62,Elytron Set,items/images/en/thumbs/elytron_set.971d1e23ad3033ff3af37147302efb8b.128x128.png,False
elytron_wings,57dbdc745e334907aa8edb60,Elytron Wings Blueprint,sub_icons/archwing/generic_wings_128x128.png,False
embedded_catalyzer,56a7b29e1133f656cb085d92,Embedded Catalyzer,items/images/en/thumbs/embedded_catalyzer.b6ea1f474cd68fcb3ffe93bc0cc24300.128x128.png,False
ember_prime_set,56783f24cbfa8f0432dd899a,Ember Prime Set,items/images/en/thumbs/ember_prime_set.971255acc3f1ad8a374d236c6af1c816.128x128.png,False
emergence_dissipate,626a1978f40db600660a1d7a,Emergence Dissipate,items/images/en/thumbs/emergence_dissipate.83218167b319a330d85249791386f866.128x128.png,False
emergence_renewed,626a1979f40db600660a1d81,Emergence Renewed,items/images/en/thumbs/emergence_renewed.a5f55caadd8f27ff5acbe25bbd9b00a7.128x128.png,False
emergence_savior,626a197bf40db600660a1d88,Emergence Savior,items/images/en/thumbs/emergence_savior.d3cab5acf5703d92987d92188478d65d.128x128.png,False
emergent_aftermath,56dac5c05cc639de0a45c52b,Emergent Aftermath,items/images/en/thumbs/emergent_aftermath.b9f1c6ba08998f29184821d26fc6ae84.128x128.png,False
emp_aura,5758ad3042ba8659dde2f56f,EMP Aura,items/images/en/thumbs/emp_aura.aa7efec658337661aafa36bb82d83ac4.128x128.png,False
empowered_blades,57c05949d0d9ef638234e4ad,Empowered Blades,items/images/en/thumbs/empowered_blades.99e396cdb655abbd8cb07ca3901f1079.128x128.png,False
empowered_quiver,5b50a3aa3a84fd02a7823246,Empowered Quiver,items/images/en/thumbs/empowered_quiver.1443fd96a1641e97a75f6db5e40d8b15.128x128.png,False
endless_lullaby,5e4145917b0275011bc5b7d1,Endless Lullaby,items/images/en/thumbs/endless_lullaby.11fb2e84d6b43a9f0f9bb7ec6a821d92.128x128.png,False
endoparasitic_vector,5f498a1f9426ed00443bd09d,Endoparasitic Vector,items/images/en/thumbs/endoparasitic_vector.859783a4c5f3b7251771d56121f34ca5.128x128.png,False
endurance_drift,566759c8db7c7a568a8d45c7,Endurance Drift,items/images/en/thumbs/endurance_drift.4d8d90756f5068422df19dfda9b4b528.128x128.png,False
enduring_affliction,58446f9e2c2ada004feb21c4,Enduring Affliction,items/images/en/thumbs/enduring_affliction.65de25321ebf94dc05833a8e57239202.128x128.png,False
enduring_strike,554d3f0ce779894445a848f1,Enduring Strike,items/images/en/thumbs/enduring_strike.93c48a0ddaea440dc1801facbec301a5.128x128.png,False
enemy_radar,54a74455e779892d5e5156c6,Enemy Radar,items/images/en/thumbs/enemy_radar.cee8b527e0265bb39d41e9aa541ac781.128x128.png,False
enemy_sense,54a74454e779892d5e515624,Enemy Sense,items/images/en/thumbs/enemy_sense.601975f5f1d8963777585aacd6f9ba82.128x128.png,False
energizing_shot,5e7caa02267539063de48c40,Energizing Shot,items/images/en/thumbs/energizing_shot.8e0c1b01dba24357b770fe970d57c459.128x128.png,False
energy_amplifier,54a74454e779892d5e5155b6,Energy Amplifier,items/images/en/thumbs/energy_amplifier.0c629d8c3ce1edff377a8760c90741f1.128x128.png,False
energy_channel,54a74454e779892d5e51564b,Energy Channel,items/images/en/thumbs/energy_channel.d69e91b8d709d7369f235efb0384f44f.128x128.png,False
energy_conversion,56dac8cc5cc639de0a45c52c,Energy Conversion,items/images/en/thumbs/energy_conversion.429f4ab72e9e8fe4b774e9b8dbcc202c.128x128.png,False
energy_field,57839086d9b6753790c89e7e,Energy Field,items/images/en/thumbs/energy_field.62ae23c80ca40b5acbb9a7087a8cb5ba.128x128.png,False
energy_generator,5bc24accb919f2010f7d579b,Energy Generator,items/images/en/thumbs/energy_generator.8957d37464221bed882c611f37c46e68.128x128.png,False
energy_inversion,54a74454e779892d5e5155a3,Energy Inversion,items/images/en/thumbs/energy_inversion.7d740ef630c6614d7ae0d72789a69c7f.128x128.png,False
energy_siphon,54a74454e779892d5e515618,Energy Siphon,items/images/en/thumbs/energy_siphon.c8633b0c81bfa7eb93afe95cc861663d.128x128.png,False
energy_transfer,5ada1ab4b2b6a80bb33793f6,Energy Transfer,items/images/en/thumbs/energy_transfer.af31c7a3333fd9b17ac2f266fe39216b.128x128.png,False
enhanced_durability,54a74455e779892d5e5156c4,Enhanced Durability,items/images/en/thumbs/enhanced_durability.26080b7b3c3ed24d31ddecccfd213b0a.128x128.png,False
enhanced_vitality,5758ae0842ba8659dde2f571,Enhanced Vitality,items/images/en/thumbs/enhanced_vitality.20178f43d39b9452c6e589f1c33577a4.128x128.png,False
enraged,5ecd08d804d55c0806f8534f,Enraged,items/images/en/thumbs/enraged.8614727ce128359c57518c32c32ee170.128x128.png,False
entropy_burst,54a74455e779892d5e5156a3,Entropy Burst,items/images/en/thumbs/entropy_burst.66a8a280f2d56a5bdd29607869a147c3.128x128.png,False
entropy_detonation,5911f11d97a0add8e9d5da50,Entropy Detonation,items/images/en/thumbs/entropy_detonation.2330a8de6cb887513a92da41f5ea4708.128x128.png,False
entropy_flight,54a74454e779892d5e5155ee,Entropy Flight,items/images/en/thumbs/entropy_flight.d0aac5dc51491213cff3e4ff49c9acff.128x128.png,False
entropy_spike,54a74454e779892d5e5155be,Entropy Spike,items/images/en/thumbs/entropy_spike.def94f74a5e4438a695d47fb336d6066.128x128.png,False
enveloping_cloud,5b91784d0566c80216658ce9,Enveloping Cloud,items/images/en/thumbs/enveloping_cloud.bd980ad56e9579b5c5f5504079f7d273.128x128.png,False
epitaph_blueprint,60783dec84a7d703418582d2,Epitaph Blueprint,sub_icons/blueprint_128x128.png,False
epitaph_set,60783dec84a7d703418582d0,Epitaph Set,items/images/en/thumbs/epitaph_set.b3a75cdcef1c7ba2971d2c550f8390e3.128x128.png,False
equilibrium,54a74455e779892d5e5156a2,Equilibrium,items/images/en/thumbs/equilibrium.2bbbfd93da9ed5a3676a8eee1c5af479.128x128.png,False
equilibrium_(steam_pinnacle_pack),60537c312201ea0053ec2e57,Equilibrium (Steam Pinnacle Pack),items/images/en/thumbs/equilibrium_(steam_pinnacle_pack).2bbbfd93da9ed5a3676a8eee1c5af479.128x128.png,False
equilibrium_audit,60e5b9004794450053e99960,Equilibrium Audit,items/images/en/thumbs/equilibrium_audit.38c489ece2eb11b1be3f60602a9b56b0.128x128.png,False
equinox_prime_set,5ca28670fc2db2035eae059e,Equinox Prime Set,items/images/en/thumbs/equinox_prime_set.1163c3dad7a8ffce02af7d475fc0ccd4.128x128.png,False
eroding_blight,54a74454e779892d5e5155a0,Eroding Blight,items/images/en/thumbs/eroding_blight.8c40cf12f0b4d2b85870306b2ba2e5cd.128x128.png,False
escape_velocity,5526aec0e779896af941825a,Escape Velocity,items/images/en/thumbs/escape_velocity.dc54d3abdd73262e04e7c0752bbc0980.128x128.png,False
esher_devar,59eba86952f90ed715e14156,Esher Devar,items/images/en/thumbs/esher_devar.c0c43cd7a20d441676da210e92a83600.128x128.png,False
eternal_eradicate,626a197af40db600660a1d83,Eternal Eradicate,items/images/en/thumbs/eternal_eradicate.75f8c32b70d1fa1fc211942ce7c3119e.128x128.png,False
eternal_logistics,62a2baebfbd62c00450b71db,Eternal Logistics,items/images/en/thumbs/eternal_logistics.f12227878bbb95901bd6aba5aa902acf.128x128.png,False
eternal_onslaught,62a2b833a554aa00a86de35c,Eternal Onslaught,items/images/en/thumbs/eternal_onslaught.d9c808039b68dd997cc6dee543c8b0ab.128x128.png,False
eternal_war,5526aec1e779896af9418263,Eternal War,items/images/en/thumbs/eternal_war.2cfe9dbe6185e422d6789a4c9c69811b.128x128.png,False
euphona_prime_set,58b57068eb26db5c31192113,Euphona Prime Set,items/images/en/thumbs/euphona_prime_set.6a18cc50c57ac13c3203e872baf85a8d.128x128.png,False
evasive_denial,60e5b8fc4794450053e99940,Evasive Denial,items/images/en/thumbs/evasive_denial.b72d1c6306e9491932392eb59abe7310.128x128.png,False
everlasting_ward,5754a30de701ef5844257da8,Everlasting Ward,items/images/en/thumbs/everlasting_ward.30d6d7b879924d1cbaaf6e0c1063f2d7.128x128.png,False
eximus_advantage,64c2ab1c66456704fef15835,Eximus Advantage,items/images/en/thumbs/eximus_advantage.fcd7be359bf4beb90e4bc196949cc101.128x128.png,False
exodia_brave,5a0475086c4655012038ddc1,Exodia Brave,items/images/en/thumbs/exodia_brave.46667ed53d81bf2cc9aacde46019c7e9.128x128.png,False
exodia_contagion,5a26c31dc2c9e903a8381330,Exodia Contagion,items/images/en/thumbs/exodia_contagion.f1cb19151ee32fa1ee23a778cba612a2.128x128.png,False
exodia_epidemic,5a26c320c2c9e903a8381331,Exodia Epidemic,items/images/en/thumbs/exodia_epidemic.3807403ba71019a6186468b251bc1d3a.128x128.png,False
exodia_force,5a04750b6c4655012038ddc9,Exodia Force,items/images/en/thumbs/exodia_force.3777cf3132503f972624ac56c1731743.128x128.png,False
exodia_hunt,5a0475096c4655012038ddc2,Exodia Hunt,items/images/en/thumbs/exodia_hunt.991da5e49a00e69755b5c7948f5448f6.128x128.png,False
exodia_might,5a04750d6c4655012038ddcd,Exodia Might,items/images/en/thumbs/exodia_might.255cbe521efd3aa7312e90e523b3c9ed.128x128.png,False
exodia_triumph,5a0475096c4655012038ddc3,Exodia Triumph,items/images/en/thumbs/exodia_triumph.fe6f1256127be984a80deb48afd26faa.128x128.png,False
exodia_valor,5a0475086c4655012038ddc0,Exodia Valor,items/images/en/thumbs/exodia_valor.6944e42105fc09e60c8a843acedfd7cf.128x128.png,False
exothermic,5526aec1e779896af9418266,Exothermic,items/images/en/thumbs/exothermic.50195eed5bedabd95f483cd244bff667.128x128.png,False
expel_corpus,54a74455e779892d5e51569f,Expel Corpus,items/images/en/thumbs/expel_corpus.a5014be781ec3ac619fd3d7260e8fa36.128x128.png,False
expel_corrupted,595567c18e34b5ed3cb3d9bb,Expel Corrupted,items/images/en/thumbs/expel_corrupted.4b08de242283c30a3da17d9336156b3f.128x128.png,False
expel_grineer,54a74455e779892d5e515696,Expel Grineer,items/images/en/thumbs/expel_grineer.93ee977e75b55886a5cdcda023bed2a3.128x128.png,False
expel_infested,54a74454e779892d5e5155a4,Expel Infested,items/images/en/thumbs/expel_infested.7796f9a557ec4ad1336434c677df218f.128x128.png,False
explosive_demise,567af35fcbfa8f05d076a4d5,Explosive Demise,items/images/en/thumbs/explosive_demise.b10b3c3c0c794946cc6c8078c220138c.128x128.png,False
explosive_legerdemain,5526aec0e779896af9418258,Explosive Legerdemain,items/images/en/thumbs/explosive_legerdemain.ff8697d62393baa23a4d78afbce373e3.128x128.png,False
exposing_harpoon,5d6ea6767ea27b05d929cbfa,Exposing Harpoon,items/images/en/thumbs/exposing_harpoon.d67847859c5d5e1ef2619fa513b5051d.128x128.png,False
extend,54a74454e779892d5e515683,Extend,items/images/en/thumbs/extend.12e6d7c851dc98d1acee4856d59efa51.128x128.png,False
extreme_velocity,5be701133ffcc703e462c708,Extreme Velocity,items/images/en/thumbs/extreme_velocity.9fa5e42bc9271f6ad455dd17f904a0cf.128x128.png,False
eye_eye,6054de955221e3005750108a,Eye-Eye,items/images/en/thumbs/eye_eye.fb04eaae06d8e2b7dc34b9a851e9f4af.128x128.png,False
faceted_tiametrite,5f498a209426ed00443bd0a3,Faceted Tiametrite,items/images/en/thumbs/faceted_tiametrite.aa463bcd1c7e977a29a8cd586a8d3e9f.128x128.png,False
failsafe,5dbe9b0b7ea27b0ffe3ca270,Failsafe,items/images/en/thumbs/failsafe.5c98665cb1898a1d4c2529c7b38cbccb.128x128.png,False
fang_prime_set,56783f24cbfa8f0432dd899b,Fang Prime Set,items/images/en/thumbs/fang_prime_set.13b0c690a76382d0fbdebe84e4c509db.128x128.png,False
fanged_fusillade,54a74454e779892d5e51565b,Fanged Fusillade,items/images/en/thumbs/fanged_fusillade.fcc8bd4030b32f8ca111229f07fb0ecc.128x128.png,False
fass,5dbe9b0e7ea27b0ffe3ca278,Fass,items/images/en/thumbs/fass.08f541cf02c5fa0572e7c2d1a61eda17.128x128.png,False
fast_deflection,5615432bb66f8371035bfa2c,Fast Deflection,items/images/en/thumbs/fast_deflection.95342874b39baa832e829ed76fd36238.128x128.png,False
fast_hands,54a74454e779892d5e515665,Fast Hands,items/images/en/thumbs/fast_hands.3c06265d8ae1caa404ae7b20d394301b.128x128.png,False
fatal_acceleration,54a74454e779892d5e5155bc,Fatal Acceleration,items/images/en/thumbs/fatal_acceleration.cb3c34161c56cbf17bae039fcdccd2ed.128x128.png,False
fatal_attraction,54a74455e779892d5e5156a4,Fatal Attraction,items/images/en/thumbs/fatal_attraction.7de9c47ff8aed7bcc0f99943095c45e2.128x128.png,False
fatal_teleport,5740c1999d238d4a03d2851a,Fatal Teleport,items/images/en/thumbs/fatal_teleport.88b75d1675894c1efec4b62c74cd0ce9.128x128.png,False
fateful_truth,59f38f588c202c007335ba68,Fateful Truth,items/images/en/thumbs/fateful_truth.7676a4b419b615a0f254bb7324b5f206.128x128.png,False
feathered_arrows,567af35fcbfa8f05d076a509,Feathered Arrows,items/images/en/thumbs/feathered_arrows.c024ea4e02bfe81e74a987d71e60c886.128x128.png,False
felarx_blueprint,62a2baeafbd62c00450b71d7,Felarx Blueprint,items/images/en/thumbs/felarx_blueprint.053e1cdbccea41a95d0e3db9964665ff.128x128.png,False
ferocity,54a74454e779892d5e5155a9,Ferocity,items/images/en/thumbs/ferocity.e496448d2a03f2483e844e84edf17d3a.128x128.png,False
fetch,5be4b0a53ffcc703294e76b0,Fetch,items/images/en/thumbs/fetch.3029b53e4b6e53493e836cd5cd980146.128x128.png,False
fever_strike,54a74454e779892d5e515669,Fever Strike,items/images/en/thumbs/fever_strike.bf321f3944fc5640a739184a2a2fdf5b.128x128.png,False
